2.416024905784040500e-01,4.145502212026871969e-02,4.342126822873996345e-02,4.301163362280845809e-02,4.104538751433721433e-02,7.848599049647714265e-02
4.869392205062569173e-02,4.992191795385943209e-02,7.626236509668830876e-02,7.682196120429991837e-02,7.894510448513002154e-02,9.036667558222798158e-02
2.851552236199971446e+00,3.090983601621957622e+00,2.998827654119434527e+00,2.888260280352275888e+00,2.696431905423171127e+00,2.827604334699143962e+00
3.038281105574709429e-01,1.724848637216488678e-01,1.310829409632172926e-01,1.336249691820859675e-01,1.519439557205409241e-01,1.602838699984969473e-01
2.968020514851240632e-01,1.806307679513741993e-01,1.694689068041198843e-01,1.710469239459293522e-01,1.884866234052574308e-01,1.856067241362886755e-01
8.143099672656323174e-01,5.464406504123860975e-01,3.386852046591766752e-01,3.923950662749464136e-01,4.409964324260511881e-01,4.009746523597509937e-01
0.000000000000000000e+00,6.982232345870242711e-04,2.269059867437355372e-03,9.113156876876357844e-04,5.161936386502831257e-03,9.276765363540624004e-04
1.926921186301818745e-01,6.341143699819760948e-02,4.915615271178109397e-02,5.128625266262493848e-02,7.750286744224152424e-02,7.733901359986891655e-02
-2.071208273951865664e+01,-2.068783617348026027e+01,-2.112747825384699141e+01,-2.142599584633071785e+01,-1.992534407743793068e+01,-2.085953240427915034e+01
1.310269672477983649e+00,1.172699108313591365e+00,1.229616394457143214e+00,1.493405690012931109e+00,1.109186380534227245e+00,3.149563173527858417e-01
6.375435614372300108e-01,4.457916889162822360e-01,-1.472540334700408238e+00,-1.032746231407905890e+00,-1.190864678949869138e+00,-1.333187465049978870e+00
-1.641995745050145894e+00,-9.617127062997268272e-01,2.991596144565815130e-01,3.845651942615313512e-01,4.043381733891412977e-01,5.019883237575362145e-02
-3.837657714462375802e-01,-3.018359763361894155e-01,-1.286846876795049832e+00,-1.511759441179254537e+00,-1.751679605280073715e-02,-4.806364168029898104e-02
7.400527805275089466e-02,-4.453879623754568584e-01,6.793750785912601176e-01,8.948790832884938595e-01,4.427013363613969132e-01,2.867816814758537003e-01
-1.391556350766866013e-01,-7.747807379928550731e-02,-3.089281065894067951e-02,-5.811975231337335179e-01,-3.181509017959754382e-01,-1.195328699076926016e-01
2.197538436866103007e-01,2.659871913822632883e-01,-2.603937709575174578e-02,-6.428980270463315883e-01,-1.654167609168525344e-01,-2.045886421655368492e-01
-5.346093153031444833e-01,-7.724369247063508359e-01,-2.718313860268878335e-01,-3.925413886500012661e-01,1.106608180831539778e-01,-1.688201217320842717e-01
-2.087686647042924226e-01,-1.019841350367925309e-01,-3.172968026946331177e-01,-1.276012056116506976e-01,-2.743369762761206643e-02,1.694122908730122390e-01
-2.745678507452149475e-01,1.639637722667250386e-02,2.270814693479856483e-01,2.229856460080361646e-01,-1.624587592194355265e-02,7.665823370193550201e-02
-2.950815428438026689e-01,-2.042266929799055677e-02,-1.363019091910060987e-01,-1.008342716934845507e-01,-1.069910483410617674e-01,-1.594065938439404029e-01
-5.936151567693422892e-01,-6.203579290169729532e-01,-5.514203260089866054e-01,-5.207061181360120861e-01,-4.894486623473647269e-01,-8.822453096309320619e-01
5.046758922118352308e-04,2.264731733590393751e-04,1.844763422513414646e-05,3.735221266426902507e-05,3.808500374079790591e-05,1.342742509419128306e-05
3.723739155774526198e-04,2.107320308000861018e-04,1.838361223220130801e-04,7.306705683542496729e-05,2.122725684146841395e-04,4.123676677645967282e-04
1.295452646071695163e-04,1.193285781076251729e-04,4.575685794184965747e-05,9.868339246823400185e-06,4.824590751044767251e-05,7.674426365465294238e-06
1.175362514469844709e-04,1.073299851394187056e-04,3.755083669275471403e-04,1.038525846027324012e-04,1.898663165041922273e-04,2.618931160365796585e-05
1.188902518178559971e-02,5.228341807697261569e-03,2.506740103618589760e-03,1.066391660811925662e-03,2.594350057691402478e-03,7.558496600956716299e-03
1.552263100630847095e-03,9.798176027939872659e-04,1.710323949079868436e-03,4.041527576421492297e-04,5.354233297523319259e-04,3.163876562323448909e-04
1.071903056404056935e-04,1.339414812673097742e-04,3.486054143984693837e-05,4.674076493118274286e-05,1.257162719405733047e-04,1.698423094453692356e-05
1.386128257830183616e-04,1.723883044789560083e-04,2.893641054765470552e-04,2.479059307331194059e-04,2.573302960696539866e-04,8.000609522992234261e-05
4.799606396007832852e-04,1.086145603443260587e-03,6.407425826173815029e-05,2.238200572656864234e-04,8.728372460689975401e-04,3.910929858426748034e-05
1.759357105050278394e-03,1.459057126725317455e-02,5.741719469962072026e-03,1.590311251853734550e-03,6.578251958470905658e-02,7.984559843999126938e-02
3.084978853566537269e-02,9.508402332418249003e-02,2.967988180860264835e-02,1.450200799031919376e-02,5.067758359650207517e-03,4.743238846258010163e-04
2.211177356664098797e-03,1.324860603379683210e-03,2.551993702150259606e-04,3.543939804761913866e-04,3.256374456650744376e-04,3.065828866085366011e-04
8.635556192249718710e-03,2.598065261373742191e-02,8.082714679443646702e-03,3.930425408205311978e-03,1.797940203600324055e-02,2.193080706499282023e-02
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
